id,name,location,length,gain,highpoint,rating,features,description,trip,length_total,location_general,index
1018,Melmont Ghost Town,Mount Rainier Area -- NW - Carbon River/Mowich,"6.0 miles, roundtrip",100,1360.0,3.21,Mountain views,"A great exploratory hike to an old coal mining ghost town, with views of the underside of the Fairfax bridge.",roundtrip,6.0,Mount Rainier Area,4927
1018,Melmont Ghost Town,Mount Rainier Area -- NW - Carbon River/Mowich,"6.0 miles, roundtrip",100,1360.0,3.21,Old growth,"A great exploratory hike to an old coal mining ghost town, with views of the underside of the Fairfax bridge.",roundtrip,6.0,Mount Rainier Area,4928
1018,Melmont Ghost Town,Mount Rainier Area -- NW - Carbon River/Mowich,"6.0 miles, roundtrip",100,1360.0,3.21,Good for kids,"A great exploratory hike to an old coal mining ghost town, with views of the underside of the Fairfax bridge.",roundtrip,6.0,Mount Rainier Area,4929
1018,Melmont Ghost Town,Mount Rainier Area -- NW - Carbon River/Mowich,"6.0 miles, roundtrip",100,1360.0,3.21,Rivers,"A great exploratory hike to an old coal mining ghost town, with views of the underside of the Fairfax bridge.",roundtrip,6.0,Mount Rainier Area,4930
1019,Capitol State Forest - McLane Creek,Olympic Peninsula -- Olympia,"1.5 miles, roundtrip",50,60.0,3.82,Dogs allowed on leash,"This is one of the best places to go if you're looking for wildlife and a little leg-stretchers. McLane Creek's boardwalk provides an intimate glimpse into nature, whether it's swimming families of news, spawning salmon, or laughing ducks. As always, please refrain from feeding the wildlife.",roundtrip,1.5,Olympic Peninsula,4931
1019,Capitol State Forest - McLane Creek,Olympic Peninsula -- Olympia,"1.5 miles, roundtrip",50,60.0,3.82,Wildlife,"This is one of the best places to go if you're looking for wildlife and a little leg-stretchers. McLane Creek's boardwalk provides an intimate glimpse into nature, whether it's swimming families of news, spawning salmon, or laughing ducks. As always, please refrain from feeding the wildlife.",roundtrip,1.5,Olympic Peninsula,4932
1019,Capitol State Forest - McLane Creek,Olympic Peninsula -- Olympia,"1.5 miles, roundtrip",50,60.0,3.82,Good for kids,"This is one of the best places to go if you're looking for wildlife and a little leg-stretchers. McLane Creek's boardwalk provides an intimate glimpse into nature, whether it's swimming families of news, spawning salmon, or laughing ducks. As always, please refrain from feeding the wildlife.",roundtrip,1.5,Olympic Peninsula,4933
1019,Capitol State Forest - McLane Creek,Olympic Peninsula -- Olympia,"1.5 miles, roundtrip",50,60.0,3.82,Lakes,"This is one of the best places to go if you're looking for wildlife and a little leg-stretchers. McLane Creek's boardwalk provides an intimate glimpse into nature, whether it's swimming families of news, spawning salmon, or laughing ducks. As always, please refrain from feeding the wildlife.",roundtrip,1.5,Olympic Peninsula,4934
1019,Capitol State Forest - McLane Creek,Olympic Peninsula -- Olympia,"1.5 miles, roundtrip",50,60.0,3.82,Fall foliage,"This is one of the best places to go if you're looking for wildlife and a little leg-stretchers. McLane Creek's boardwalk provides an intimate glimpse into nature, whether it's swimming families of news, spawning salmon, or laughing ducks. As always, please refrain from feeding the wildlife.",roundtrip,1.5,Olympic Peninsula,4935
1020,Mary E. Theler Wetlands Nature Preserve,Olympic Peninsula -- Kitsap Peninsula,"3.5 miles, roundtrip",50,50.0,2.92,Wildlife,"Located at the head of Hood Canal, Theler Wetlands consists of more than 3 miles of accessible walking trails within 139 acres of protected salt marsh and estuary wetlands. If they’re open, you and your family can discover the displays and hands-on exhibits that teach more about the wetlands ecosystem.",roundtrip,3.5,Olympic Peninsula,4936
1020,Mary E. Theler Wetlands Nature Preserve,Olympic Peninsula -- Kitsap Peninsula,"3.5 miles, roundtrip",50,50.0,2.92,Good for kids,"Located at the head of Hood Canal, Theler Wetlands consists of more than 3 miles of accessible walking trails within 139 acres of protected salt marsh and estuary wetlands. If they’re open, you and your family can discover the displays and hands-on exhibits that teach more about the wetlands ecosystem.",roundtrip,3.5,Olympic Peninsula,4937
1020,Mary E. Theler Wetlands Nature Preserve,Olympic Peninsula -- Kitsap Peninsula,"3.5 miles, roundtrip",50,50.0,2.92,Dogs not allowed,"Located at the head of Hood Canal, Theler Wetlands consists of more than 3 miles of accessible walking trails within 139 acres of protected salt marsh and estuary wetlands. If they’re open, you and your family can discover the displays and hands-on exhibits that teach more about the wetlands ecosystem.",roundtrip,3.5,Olympic Peninsula,4938
1020,Mary E. Theler Wetlands Nature Preserve,Olympic Peninsula -- Kitsap Peninsula,"3.5 miles, roundtrip",50,50.0,2.92,Fall foliage,"Located at the head of Hood Canal, Theler Wetlands consists of more than 3 miles of accessible walking trails within 139 acres of protected salt marsh and estuary wetlands. If they’re open, you and your family can discover the displays and hands-on exhibits that teach more about the wetlands ecosystem.",roundtrip,3.5,Olympic Peninsula,4939
1021,Miller Peak,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.8 miles, roundtrip",3200,6400.0,2.86,Wildflowers/Meadows,"Miller Peak is an excellent, challenging day hike, which gains 3200 feet to the high point. But all that climbing affords you breathtaking views of the Stuarts, and much of the Teanaway area, as well as Mount Rainier.",roundtrip,8.8,Snoqualmie Region,4940
1021,Miller Peak,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.8 miles, roundtrip",3200,6400.0,2.86,Wildlife,"Miller Peak is an excellent, challenging day hike, which gains 3200 feet to the high point. But all that climbing affords you breathtaking views of the Stuarts, and much of the Teanaway area, as well as Mount Rainier.",roundtrip,8.8,Snoqualmie Region,4941
1021,Miller Peak,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.8 miles, roundtrip",3200,6400.0,2.86,Summits,"Miller Peak is an excellent, challenging day hike, which gains 3200 feet to the high point. But all that climbing affords you breathtaking views of the Stuarts, and much of the Teanaway area, as well as Mount Rainier.",roundtrip,8.8,Snoqualmie Region,4942
1021,Miller Peak,Snoqualmie Region -- Salmon La Sac/Teanaway,"8.8 miles, roundtrip",3200,6400.0,2.86,Dogs allowed on leash,"Miller Peak is an excellent, challenging day hike, which gains 3200 feet to the high point. But all that climbing affords you breathtaking views of the Stuarts, and much of the Teanaway area, as well as Mount Rainier.",roundtrip,8.8,Snoqualmie Region,4943
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Wildflowers/Meadows,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4944
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Mountain views,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4945
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Waterfalls,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4946
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Old growth,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4947
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Dogs not allowed,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4948
1022,Mildred Point,Mount Rainier Area -- SW - Longmire/Paradise,"7.0 miles, roundtrip",3135,5900.0,4.78,Ridges/passes,"A moderately strenuous hike that traverses a forested ridge, climbs to alpine meadows and ends at a 6000 foot viewpoint with a spectacular view of the west side of Mount Rainier. Waterfalls and wildflowers abound.",roundtrip,7.0,Mount Rainier Area,4949
1023,McGregor Mountain,Central Cascades -- Entiat Mountains/Lake Chelan,"16.0 miles, roundtrip",6200,8122.0,3.0,Wildflowers/Meadows,"The most prominent peak in the Stehekin Valley, McGregor Mountain offers commanding views of the valley, Lake Chelan and a wide swath of the North Cascades, in addition to a high alpine environment that is equaled by few other trails anywhere. Though long and challenging, the trail is moderate in pitch, gaining a little over 6,000 feet in elevation over a measured eight miles, until the final scramble to the summit.",roundtrip,16.0,Central Cascades,4950
1023,McGregor Mountain,Central Cascades -- Entiat Mountains/Lake Chelan,"16.0 miles, roundtrip",6200,8122.0,3.0,Mountain views,"The most prominent peak in the Stehekin Valley, McGregor Mountain offers commanding views of the valley, Lake Chelan and a wide swath of the North Cascades, in addition to a high alpine environment that is equaled by few other trails anywhere. Though long and challenging, the trail is moderate in pitch, gaining a little over 6,000 feet in elevation over a measured eight miles, until the final scramble to the summit.",roundtrip,16.0,Central Cascades,4951
1023,McGregor Mountain,Central Cascades -- Entiat Mountains/Lake Chelan,"16.0 miles, roundtrip",6200,8122.0,3.0,Summits,"The most prominent peak in the Stehekin Valley, McGregor Mountain offers commanding views of the valley, Lake Chelan and a wide swath of the North Cascades, in addition to a high alpine environment that is equaled by few other trails anywhere. Though long and challenging, the trail is moderate in pitch, gaining a little over 6,000 feet in elevation over a measured eight miles, until the final scramble to the summit.",roundtrip,16.0,Central Cascades,4952
1023,McGregor Mountain,Central Cascades -- Entiat Mountains/Lake Chelan,"16.0 miles, roundtrip",6200,8122.0,3.0,Lakes,"The most prominent peak in the Stehekin Valley, McGregor Mountain offers commanding views of the valley, Lake Chelan and a wide swath of the North Cascades, in addition to a high alpine environment that is equaled by few other trails anywhere. Though long and challenging, the trail is moderate in pitch, gaining a little over 6,000 feet in elevation over a measured eight miles, until the final scramble to the summit.",roundtrip,16.0,Central Cascades,4953
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Established campsites,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4954
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Waterfalls,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4955
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Old growth,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4956
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Good for kids,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4957
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Dogs not allowed,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4958
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Fall foliage,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4959
1024,Lover's Lane Loop,Olympic Peninsula -- Northern Coast,"5.8 miles, roundtrip",480,2000.0,3.3,Rivers,"The Lover's Lane trail follows the Sol Duc river upstream, connecting Sol Duc campground, Sol Duc Falls and the resort.",roundtrip,5.8,Olympic Peninsula,4960
1025,Lower Falls Creek Trail,Southwest Washington -- Columbia River Gorge - WA,"3.4 miles, roundtrip",600,1410.0,3.8,Old growth,"Discover a waterfall utopia with triple the falls and a wonderful place to put down your pack, enjoy some snacks and snap some incredible photos.",roundtrip,3.4,Southwest Washington,4961
1025,Lower Falls Creek Trail,Southwest Washington -- Columbia River Gorge - WA,"3.4 miles, roundtrip",600,1410.0,3.8,Rivers,"Discover a waterfall utopia with triple the falls and a wonderful place to put down your pack, enjoy some snacks and snap some incredible photos.",roundtrip,3.4,Southwest Washington,4962
1025,Lower Falls Creek Trail,Southwest Washington -- Columbia River Gorge - WA,"3.4 miles, roundtrip",600,1410.0,3.8,Good for kids,"Discover a waterfall utopia with triple the falls and a wonderful place to put down your pack, enjoy some snacks and snap some incredible photos.",roundtrip,3.4,Southwest Washington,4963
1025,Lower Falls Creek Trail,Southwest Washington -- Columbia River Gorge - WA,"3.4 miles, roundtrip",600,1410.0,3.8,Dogs allowed on leash,"Discover a waterfall utopia with triple the falls and a wonderful place to put down your pack, enjoy some snacks and snap some incredible photos.",roundtrip,3.4,Southwest Washington,4964
1025,Lower Falls Creek Trail,Southwest Washington -- Columbia River Gorge - WA,"3.4 miles, roundtrip",600,1410.0,3.8,Waterfalls,"Discover a waterfall utopia with triple the falls and a wonderful place to put down your pack, enjoy some snacks and snap some incredible photos.",roundtrip,3.4,Southwest Washington,4965
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Wildflowers/Meadows,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4966
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Ridges/passes,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4967
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Wildlife,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4968
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Established campsites,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4969
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Old growth,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4970
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Good for kids,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4971
1026,Long Lake,South Cascades -- White Pass/Cowlitz River Valley,"3.8 miles, roundtrip",500,4300.0,2.75,Lakes,"Long Lake is a great option for those looking for a short hike to get back into the swing of things for the hiking season. It's relatively short and gains elevation steadily, so hikers can choose to make it an easy hike or bring a heavier pack for a bit more of a workout.",roundtrip,3.8,South Cascades,4972
1027,Longs Pass,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",2100,6250.0,4.36,Wildflowers/Meadows,"Longs Pass provides unbelievable views, but only after an unbelievable amount of elevation gain. In less than 3 miles, you'll climb more than 2000 feet in elevation -- that's quite like climbing a staircase for three miles. It's shady the first half, but soon comes out into an exposed area; bring as much water as you can carry!",roundtrip,5.8,Snoqualmie Region,4973
1027,Longs Pass,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",2100,6250.0,4.36,Mountain views,"Longs Pass provides unbelievable views, but only after an unbelievable amount of elevation gain. In less than 3 miles, you'll climb more than 2000 feet in elevation -- that's quite like climbing a staircase for three miles. It's shady the first half, but soon comes out into an exposed area; bring as much water as you can carry!",roundtrip,5.8,Snoqualmie Region,4974
1027,Longs Pass,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",2100,6250.0,4.36,Dogs not allowed,"Longs Pass provides unbelievable views, but only after an unbelievable amount of elevation gain. In less than 3 miles, you'll climb more than 2000 feet in elevation -- that's quite like climbing a staircase for three miles. It's shady the first half, but soon comes out into an exposed area; bring as much water as you can carry!",roundtrip,5.8,Snoqualmie Region,4975
1027,Longs Pass,Snoqualmie Region -- Salmon La Sac/Teanaway,"5.8 miles, roundtrip",2100,6250.0,4.36,Good for kids,"Longs Pass provides unbelievable views, but only after an unbelievable amount of elevation gain. In less than 3 miles, you'll climb more than 2000 feet in elevation -- that's quite like climbing a staircase for three miles. It's shady the first half, but soon comes out into an exposed area; bring as much water as you can carry!",roundtrip,5.8,Snoqualmie Region,4976
1028,Loowit Falls,South Cascades -- Mount St. Helens,"9.2 miles, roundtrip",1200,4575.0,4.86,Wildflowers/Meadows,Hike to a glacier-fed waterfall pouring out of the heart of a volcano. It doesn’t get much more dramatic than that.,roundtrip,9.2,South Cascades,4977
1028,Loowit Falls,South Cascades -- Mount St. Helens,"9.2 miles, roundtrip",1200,4575.0,4.86,Mountain views,Hike to a glacier-fed waterfall pouring out of the heart of a volcano. It doesn’t get much more dramatic than that.,roundtrip,9.2,South Cascades,4978
1028,Loowit Falls,South Cascades -- Mount St. Helens,"9.2 miles, roundtrip",1200,4575.0,4.86,Wildlife,Hike to a glacier-fed waterfall pouring out of the heart of a volcano. It doesn’t get much more dramatic than that.,roundtrip,9.2,South Cascades,4979
1028,Loowit Falls,South Cascades -- Mount St. Helens,"9.2 miles, roundtrip",1200,4575.0,4.86,Dogs not allowed,Hike to a glacier-fed waterfall pouring out of the heart of a volcano. It doesn’t get much more dramatic than that.,roundtrip,9.2,South Cascades,4980
1028,Loowit Falls,South Cascades -- Mount St. Helens,"9.2 miles, roundtrip",1200,4575.0,4.86,Waterfalls,Hike to a glacier-fed waterfall pouring out of the heart of a volcano. It doesn’t get much more dramatic than that.,roundtrip,9.2,South Cascades,4981
1029,Lookout Mountain Lookout - Methow,North Cascades -- Methow/Sawtooth,"2.6 miles, roundtrip",1100,5518.0,4.43,Wildflowers/Meadows,"This scenic hike can be done in under two hours, and along the way you'll enjoy panoramic views, lush forest, wildflowers, and a historic lookout tower that ups the coolness factor.",roundtrip,2.6,North Cascades,4982
1029,Lookout Mountain Lookout - Methow,North Cascades -- Methow/Sawtooth,"2.6 miles, roundtrip",1100,5518.0,4.43,Mountain views,"This scenic hike can be done in under two hours, and along the way you'll enjoy panoramic views, lush forest, wildflowers, and a historic lookout tower that ups the coolness factor.",roundtrip,2.6,North Cascades,4983
1029,Lookout Mountain Lookout - Methow,North Cascades -- Methow/Sawtooth,"2.6 miles, roundtrip",1100,5518.0,4.43,Summits,"This scenic hike can be done in under two hours, and along the way you'll enjoy panoramic views, lush forest, wildflowers, and a historic lookout tower that ups the coolness factor.",roundtrip,2.6,North Cascades,4984
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Mountain views,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4985
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Wildlife,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4986
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Established campsites,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4987
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Waterfalls,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4988
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Dogs allowed on leash,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4989
1030,Lower South Fork Skokomish River,Olympic Peninsula -- Olympia,"8.5 miles, roundtrip",800,900.0,3.28,Rivers,Venture up the Lower South Fork of the Skokomish River for an abundance of flora and fauna amid lush old growth.,roundtrip,8.5,Olympic Peninsula,4990
1031,Low Mountain,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",3300,5420.0,0.0,Summits,A scramble up a mountain just off I-90 near Snoqualmie Pass. Route finding and climbing experience required.,roundtrip,6.0,Snoqualmie Region,4991
1032,Maintenance Shed Road,South Cascades -- White Pass/Cowlitz River Valley,"7.0 miles, roundtrip",400,4700.0,2.33,Mountain views,"Here is an easy snowshoe on a wide U.S. Forest Service road with spectacular views of Chimney Rock, Coyote Ridge and, at the end, Mount Rainier.",roundtrip,7.0,South Cascades,4992
1032,Maintenance Shed Road,South Cascades -- White Pass/Cowlitz River Valley,"7.0 miles, roundtrip",400,4700.0,2.33,Dogs allowed on leash,"Here is an easy snowshoe on a wide U.S. Forest Service road with spectacular views of Chimney Rock, Coyote Ridge and, at the end, Mount Rainier.",roundtrip,7.0,South Cascades,4993
1032,Maintenance Shed Road,South Cascades -- White Pass/Cowlitz River Valley,"7.0 miles, roundtrip",400,4700.0,2.33,Summits,"Here is an easy snowshoe on a wide U.S. Forest Service road with spectacular views of Chimney Rock, Coyote Ridge and, at the end, Mount Rainier.",roundtrip,7.0,South Cascades,4994
1032,Maintenance Shed Road,South Cascades -- White Pass/Cowlitz River Valley,"7.0 miles, roundtrip",400,4700.0,2.33,Good for kids,"Here is an easy snowshoe on a wide U.S. Forest Service road with spectacular views of Chimney Rock, Coyote Ridge and, at the end, Mount Rainier.",roundtrip,7.0,South Cascades,4995
1032,Maintenance Shed Road,South Cascades -- White Pass/Cowlitz River Valley,"7.0 miles, roundtrip",400,4700.0,2.33,Ridges/passes,"Here is an easy snowshoe on a wide U.S. Forest Service road with spectacular views of Chimney Rock, Coyote Ridge and, at the end, Mount Rainier.",roundtrip,7.0,South Cascades,4996
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Wildflowers/Meadows,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,4997
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Dogs allowed on leash,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,4998
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Good for kids,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,4999
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Lakes,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,5000
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Fall foliage,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,5001
1033,Luther Burbank Park,Puget Sound and Islands,"3.0 miles, roundtrip",120,120.0,3.0,Coast,"Luther Burbank Park is a waterfront park at the North end of Mercer Island, offering three miles of family- and pet-friendly trails with waterfront access, wetlands, and recreational activities.",roundtrip,3.0,Puget Sound and Islands,5002
1034,Lookout Mountain Snowshoe - Methow,North Cascades -- Methow/Sawtooth,"11.4 miles, roundtrip",3140,5515.0,4.0,Mountain views,"Lookout Mountain is a strenuous snowshoe trip with few places to park your car. but once you hit the summit, you'll enjoy grand views from a lonely peak.",roundtrip,11.4,North Cascades,5003
1034,Lookout Mountain Snowshoe - Methow,North Cascades -- Methow/Sawtooth,"11.4 miles, roundtrip",3140,5515.0,4.0,Summits,"Lookout Mountain is a strenuous snowshoe trip with few places to park your car. but once you hit the summit, you'll enjoy grand views from a lonely peak.",roundtrip,11.4,North Cascades,5004
1035,Loser Ridge Snowshoe,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",2200,4600.0,0.0,Mountain views,A moderate snowshoe hike in Snoqualmie Pass.,roundtrip,8.6,Snoqualmie Region,5005
1035,Loser Ridge Snowshoe,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",2200,4600.0,0.0,Summits,A moderate snowshoe hike in Snoqualmie Pass.,roundtrip,8.6,Snoqualmie Region,5006
1035,Loser Ridge Snowshoe,Snoqualmie Region -- Snoqualmie Pass,"8.6 miles, roundtrip",2200,4600.0,0.0,Lakes,A moderate snowshoe hike in Snoqualmie Pass.,roundtrip,8.6,Snoqualmie Region,5007
1036,Lower Pete's Creek,Olympic Peninsula -- Pacific Coast,"2.0 miles, roundtrip",1000,1500.0,2.5,Old growth,,roundtrip,2.0,Olympic Peninsula,5008
1036,Lower Pete's Creek,Olympic Peninsula -- Pacific Coast,"2.0 miles, roundtrip",1000,1500.0,2.5,Good for kids,,roundtrip,2.0,Olympic Peninsula,5009
1036,Lower Pete's Creek,Olympic Peninsula -- Pacific Coast,"2.0 miles, roundtrip",1000,1500.0,2.5,Dogs allowed on leash,,roundtrip,2.0,Olympic Peninsula,5010
1036,Lower Pete's Creek,Olympic Peninsula -- Pacific Coast,"2.0 miles, roundtrip",1000,1500.0,2.5,Rivers,,roundtrip,2.0,Olympic Peninsula,5011
1037,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,4.09,Wildflowers/Meadows,Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens? The Loowit Trail reveals the volcano and the blast zone in all its raw glory.,roundtrip,32.0,South Cascades,5012
1037,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,4.09,Ridges/passes,Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens? The Loowit Trail reveals the volcano and the blast zone in all its raw glory.,roundtrip,32.0,South Cascades,5013
1037,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,4.09,Established campsites,Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens? The Loowit Trail reveals the volcano and the blast zone in all its raw glory.,roundtrip,32.0,South Cascades,5014
1037,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,4.09,Mountain views,Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens? The Loowit Trail reveals the volcano and the blast zone in all its raw glory.,roundtrip,32.0,South Cascades,5015
